season,week,contestant_row,celebrity_name,ballroom_partner,placement,results,judge_total_S,judge_share_Q,fan_share_P,fan_votes_V,composite_C
13,1,10,Ricki Lake,Derek Hough,3,3rd Place,6.666666666666667,0.09216589861751152,0.0906363636363636,906363.6363636364,0.18280226225387514
13,1,7,Kristin Cavallari,Mark Ballas,10,Eliminated Week 3,6.333333333333333,0.08755760368663594,0.0906363636363636,906363.6363636364,0.17819396732299952
13,1,3,David Arquette,Kym Johnson,6,Eliminated Week 7,6.0,0.08294930875576037,0.0906363636363636,906363.6363636364,0.17358567239212397
13,1,0,Carson Kressley,Anna Trebunskaya,8,Eliminated Week 5,5.666666666666667,0.0783410138248848,0.0906363636363636,906363.6363636364,0.1689773774612484
13,1,1,Chaz Bono,Lacey Schwimmer,7,Eliminated Week 6,5.666666666666667,0.0783410138248848,0.0906363636363636,906363.6363636364,0.1689773774612484
13,1,9,Nancy Grace,Tristan MacManus,5,Eliminated Week 8,5.333333333333333,0.07373271889400922,0.0906363636363636,906363.6363636364,0.1643690825303728
13,1,11,Rob Kardashian,Cheryl Burke,2,2nd Place,5.333333333333333,0.07373271889400922,0.0906363636363636,906363.6363636364,0.1643690825303728
13,1,4,Elisabetta Canalis,Valentin Chmerkovskiy,11,Eliminated Week 2,5.0,0.06912442396313365,0.0906363636363636,906363.6363636364,0.15976078759949724
13,1,8,Metta World Peace (Ron),Peta Murgatroyd,12,Eliminated Week 1,4.666666666666667,0.06451612903225808,0.003,30000.0,0.06751612903225808
13,2,10,Ricki Lake,Derek Hough,3,3rd Place,7.666666666666667,0.1031390134529148,0.0946188340807174,946188.3408071748,0.1977578475336322
13,2,6,J.R. Martinez,Karina Smirnoff,1,1st Place,7.333333333333333,0.09865470852017938,0.0946188340807174,946188.3408071748,0.1932735426008968
13,2,7,Kristin Cavallari,Mark Ballas,10,Eliminated Week 3,7.333333333333333,0.09865470852017938,0.0946188340807174,946188.3408071748,0.1932735426008968
13,2,3,David Arquette,Kym Johnson,6,Eliminated Week 7,6.0,0.08071748878923768,0.1080717488789237,1080717.4887892376,0.18878923766816139
13,2,5,Hope Solo,Maksim Chmerkoskiy,4,Eliminated Week 9,6.333333333333333,0.08520179372197309,0.1035874439461883,1035874.4394618836,0.18878923766816139
13,2,0,Carson Kressley,Anna Trebunskaya,8,Eliminated Week 5,6.0,0.08071748878923768,0.1080717488789237,1080717.4887892376,0.18878923766816139
13,2,2,Chynna Phillips,Tony Dovolani,9,Eliminated Week 4,7.0,0.09417040358744395,0.0946188340807174,946188.3408071748,0.18878923766816136
13,2,1,Chaz Bono,Lacey Schwimmer,7,Eliminated Week 6,5.666666666666667,0.07623318385650225,0.1125560538116591,1125560.538116592,0.18878923766816136
13,2,9,Nancy Grace,Tristan MacManus,5,Eliminated Week 8,7.0,0.09417040358744395,0.0946188340807174,946188.3408071748,0.18878923766816136
13,2,11,Rob Kardashian,Cheryl Burke,2,2nd Place,7.0,0.09417040358744395,0.0946188340807174,946188.3408071748,0.18878923766816136
13,2,4,Elisabetta Canalis,Valentin Chmerkovskiy,11,Eliminated Week 2,7.0,0.09417040358744395,0.0,0.0,0.09417040358744395
13,3,10,Ricki Lake,Derek Hough,3,3rd Place,9.0,0.11392405063291139,0.1064228785747773,1064228.7857477732,0.22034692920768867
13,3,6,J.R. Martinez,Karina Smirnoff,1,1st Place,8.666666666666666,0.10970464135021096,0.1064228785747773,1064228.7857477732,0.21612751992498824
13,3,2,Chynna Phillips,Tony Dovolani,9,Eliminated Week 4,8.666666666666666,0.10970464135021096,0.1064228785747773,1064228.7857477732,0.21612751992498824
13,3,3,David Arquette,Kym Johnson,6,Eliminated Week 7,8.0,0.10126582278481013,0.1064228785747773,1064228.7857477732,0.20768870135958742
13,3,5,Hope Solo,Maksim Chmerkoskiy,4,Eliminated Week 9,8.0,0.10126582278481013,0.1064228785747773,1064228.7857477732,0.20768870135958742
13,3,0,Carson Kressley,Anna Trebunskaya,8,Eliminated Week 5,7.666666666666667,0.09704641350210971,0.1106422878574777,1106422.8785747774,0.20768870135958742
13,3,11,Rob Kardashian,Cheryl Burke,2,2nd Place,8.0,0.10126582278481013,0.1064228785747773,1064228.7857477732,0.20768870135958742
13,3,1,Chaz Bono,Lacey Schwimmer,7,Eliminated Week 6,6.0,0.0759493670886076,0.1317393342709798,1317393.3427097984,0.2076887013595874
13,3,9,Nancy Grace,Tristan MacManus,5,Eliminated Week 8,7.0,0.08860759493670886,0.1190811064228785,1190811.064228786,0.20768870135958736
13,3,7,Kristin Cavallari,Mark Ballas,10,Eliminated Week 3,8.0,0.10126582278481013,0.0,0.0,0.10126582278481013
13,4,10,Ricki Lake,Derek Hough,3,3rd Place,9.666666666666666,0.138755980861244,0.124401913875598,1244019.1387559809,0.263157894736842
13,4,6,J.R. Martinez,Karina Smirnoff,1,1st Place,8.666666666666666,0.12440191387559807,0.124401913875598,1244019.1387559809,0.24880382775119608
13,4,5,Hope Solo,Maksim Chmerkoskiy,4,Eliminated Week 9,8.0,0.11483253588516745,0.124401913875598,1244019.1387559809,0.23923444976076547
13,4,11,Rob Kardashian,Cheryl Burke,2,2nd Place,8.0,0.11483253588516745,0.124401913875598,1244019.1387559809,0.23923444976076547
13,4,3,David Arquette,Kym Johnson,6,Eliminated Week 7,7.666666666666667,0.11004784688995214,0.124401913875598,1244019.1387559809,0.23444976076555013
13,4,0,Carson Kressley,Anna Trebunskaya,8,Eliminated Week 5,6.666666666666667,0.09569377990430622,0.1291866028708134,1291866.028708134,0.22488038277511962
13,4,1,Chaz Bono,Lacey Schwimmer,7,Eliminated Week 6,7.0,0.10047846889952153,0.124401913875598,1244019.1387559809,0.22488038277511951
13,4,9,Nancy Grace,Tristan MacManus,5,Eliminated Week 8,7.0,0.10047846889952153,0.124401913875598,1244019.1387559809,0.22488038277511951
13,4,2,Chynna Phillips,Tony Dovolani,9,Eliminated Week 4,7.0,0.10047846889952153,0.0,0.0,0.10047846889952153
13,5,6,J.R. Martinez,Karina Smirnoff,1,1st Place,9.333333333333334,0.14893617021276595,0.1414285714285714,1414285.7142857143,0.29036474164133735
13,5,3,David Arquette,Kym Johnson,6,Eliminated Week 7,8.333333333333334,0.13297872340425532,0.1414285714285714,1414285.7142857143,0.2744072948328267
13,5,11,Rob Kardashian,Cheryl Burke,2,2nd Place,8.333333333333334,0.13297872340425532,0.1414285714285714,1414285.7142857143,0.2744072948328267
13,5,10,Ricki Lake,Derek Hough,3,3rd Place,8.0,0.1276595744680851,0.1414285714285714,1414285.7142857143,0.2690881458966565
13,5,5,Hope Solo,Maksim Chmerkoskiy,4,Eliminated Week 9,8.0,0.1276595744680851,0.1414285714285714,1414285.7142857143,0.2690881458966565
13,5,9,Nancy Grace,Tristan MacManus,5,Eliminated Week 8,7.333333333333333,0.11702127659574467,0.1414285714285714,1414285.7142857143,0.2584498480243161
13,5,1,Chaz Bono,Lacey Schwimmer,7,Eliminated Week 6,7.0,0.11170212765957446,0.1414285714285714,1414285.7142857143,0.2531306990881459
13,5,0,Carson Kressley,Anna Trebunskaya,8,Eliminated Week 5,6.333333333333333,0.10106382978723404,0.01,100000.0,0.11106382978723403
13,6,10,Ricki Lake,Derek Hough,3,3rd Place,9.666666666666666,0.17469879518072287,0.1656666666666666,1656666.6666666665,0.34036546184738947
13,6,6,J.R. Martinez,Karina Smirnoff,1,1st Place,9.666666666666666,0.17469879518072287,0.1656666666666666,1656666.6666666665,0.34036546184738947
13,6,9,Nancy Grace,Tristan MacManus,5,Eliminated Week 8,8.0,0.14457831325301204,0.1656666666666666,1656666.6666666665,0.31024497991967864
13,6,3,David Arquette,Kym Johnson,6,Eliminated Week 7,7.666666666666667,0.13855421686746988,0.1656666666666666,1656666.6666666665,0.30422088353413645
13,6,11,Rob Kardashian,Cheryl Burke,2,2nd Place,7.333333333333333,0.1325301204819277,0.1656666666666666,1656666.6666666665,0.2981967871485943
13,6,5,Hope Solo,Maksim Chmerkoskiy,4,Eliminated Week 9,6.666666666666667,0.12048192771084337,0.1656666666666666,1656666.6666666665,0.28614859437750995
13,6,1,Chaz Bono,Lacey Schwimmer,7,Eliminated Week 6,6.333333333333333,0.1144578313253012,0.006,60000.0,0.1204578313253012
13,7,10,Ricki Lake,Derek Hough,3,3rd Place,8.833333333333334,0.1808873720136519,0.1979522184300341,1979522.1843003412,0.378839590443686
13,7,11,Rob Kardashian,Cheryl Burke,2,2nd Place,8.5,0.17406143344709898,0.1979522184300341,1979522.1843003412,0.3720136518771331
13,7,5,Hope Solo,Maksim Chmerkoskiy,4,Eliminated Week 9,8.333333333333334,0.17064846416382257,0.1979522184300341,1979522.1843003412,0.3686006825938567
13,7,6,J.R. Martinez,Karina Smirnoff,1,1st Place,8.0,0.16382252559726965,0.1979522184300341,1979522.1843003412,0.36177474402730375
13,7,9,Nancy Grace,Tristan MacManus,5,Eliminated Week 8,7.333333333333333,0.15017064846416384,0.2081911262798635,2081911.262798635,0.3583617747440273
13,7,3,David Arquette,Kym Johnson,6,Eliminated Week 7,7.833333333333333,0.16040955631399317,0.0,0.0,0.16040955631399317
13,8,6,J.R. Martinez,Karina Smirnoff,1,1st Place,10.0,0.23166023166023167,0.24325,2432500.0,0.47491023166023166
13,8,10,Ricki Lake,Derek Hough,3,3rd Place,8.666666666666666,0.20077220077220076,0.24325,2432500.0,0.4440222007722008
13,8,5,Hope Solo,Maksim Chmerkoskiy,4,Eliminated Week 9,8.666666666666666,0.20077220077220076,0.24325,2432500.0,0.4440222007722008
13,8,11,Rob Kardashian,Cheryl Burke,2,2nd Place,8.5,0.19691119691119693,0.24325,2432500.0,0.44016119691119693
13,8,9,Nancy Grace,Tristan MacManus,5,Eliminated Week 8,7.333333333333333,0.16988416988416988,0.027,270000.0,0.19688416988416987
13,9,10,Ricki Lake,Derek Hough,3,3rd Place,11.166633333333332,0.2827007708893286,0.3236666666666666,3236666.6666666665,0.6063674375559952
13,9,11,Rob Kardashian,Cheryl Burke,2,2nd Place,10.833266666666669,0.27426107283153095,0.3236666666666666,3236666.6666666665,0.5979277394981976
13,9,6,J.R. Martinez,Karina Smirnoff,1,1st Place,9.333333333333334,0.2362879168266533,0.3236666666666666,3236666.6666666665,0.55995458349332
13,9,5,Hope Solo,Maksim Chmerkoskiy,4,Eliminated Week 9,8.1666,0.20675023945248716,0.029,290000.0,0.23575023945248716
13,10,11,Rob Kardashian,Cheryl Burke,2,2nd Place,9.4444,0.33530572925789,0.33530572925789,3353057.2925789,0.67061145851578
13,10,6,J.R. Martinez,Karina Smirnoff,1,1st Place,9.388833333333332,0.3333329388541484,0.3333329388541484,3333329.388541484,0.6666658777082968
13,10,10,Ricki Lake,Derek Hough,3,3rd Place,9.3333,0.3313613318879616,0.3313613318879616,3313613.3188796155,0.6627226637759231
14,1,4,Jaleel White,Kym Johnson,7,Eliminated Week 7,8.666666666666666,0.0962962962962963,0.0962962962962962,962962.9629629628,0.19259259259259248
14,1,5,Katherine Jenkins,Mark Ballas,2,2nd Place,8.666666666666666,0.0962962962962963,0.0962962962962962,962962.9629629628,0.19259259259259248
14,1,11,William Levy,Cheryl Burke,3,3rd Place,8.0,0.08888888888888889,0.0888888888888888,888888.8888888888,0.1777777777777777
14,1,3,Jack Wagner,Anna Trebunskaya,11,Eliminated Week 3,7.666666666666667,0.08518518518518518,0.0851851851851851,851851.8518518517,0.17037037037037028
14,1,10,Sherri Sheperd,Valentin Chmerkovskiy,10,Eliminated Week 4,7.666666666666667,0.08518518518518518,0.0851851851851851,851851.8518518517,0.17037037037037028
14,1,9,Roshon Fegan,Chelsie Hightower,6,Eliminated Week 8,7.666666666666667,0.08518518518518518,0.0851851851851851,851851.8518518517,0.17037037037037028
14,1,2,Gladys Knight,Tristan MacManus,8,Eliminated Week 6,7.666666666666667,0.08518518518518518,0.0851851851851851,851851.8518518517,0.17037037037037028
14,1,0,Donald Driver,Peta Murgatroyd,1,1st Place,7.0,0.07777777777777778,0.0777777777777777,777777.7777777776,0.15555555555555547
14,1,6,Maria Menounos,Derek Hough,4,Eliminated Week 9,7.0,0.07777777777777778,0.0777777777777777,777777.7777777776,0.15555555555555547
14,1,8,Melissa Gilbert,Maksim Chmerkoskiy,5,Eliminated Week 8,6.666666666666667,0.07407407407407408,0.074074074074074,740740.7407407407,0.14814814814814808
14,1,7,Martina Navratilova,Tony Dovolani,12,Eliminated Week 2,6.666666666666667,0.07407407407407408,0.074074074074074,740740.7407407407,0.14814814814814808
14,1,1,Gavin DeGraw,Karina Smirnoff,9,Eliminated Week 5,6.666666666666667,0.07407407407407408,0.074074074074074,740740.7407407407,0.14814814814814808
14,2,9,Roshon Fegan,Chelsie Hightower,6,Eliminated Week 8,8.666666666666666,0.0966542750929368,0.0902727272727272,902727.2727272728,0.186927002365664
14,2,5,Katherine Jenkins,Mark Ballas,2,2nd Place,8.666666666666666,0.0966542750929368,0.0902727272727272,902727.2727272728,0.186927002365664
14,2,11,William Levy,Cheryl Burke,3,3rd Place,8.333333333333334,0.0929368029739777,0.0902727272727272,902727.2727272728,0.1832095302467049
14,2,6,Maria Menounos,Derek Hough,4,Eliminated Week 9,8.333333333333334,0.0929368029739777,0.0902727272727272,902727.2727272728,0.1832095302467049
14,2,0,Donald Driver,Peta Murgatroyd,1,1st Place,8.0,0.08921933085501858,0.0902727272727272,902727.2727272728,0.17949205812774577
14,2,10,Sherri Sheperd,Valentin Chmerkovskiy,10,Eliminated Week 4,7.666666666666667,0.08550185873605948,0.0902727272727272,902727.2727272728,0.17577458600878668
14,2,4,Jaleel White,Kym Johnson,7,Eliminated Week 7,7.333333333333333,0.08178438661710036,0.0902727272727272,902727.2727272728,0.17205711388982756
14,2,3,Jack Wagner,Anna Trebunskaya,11,Eliminated Week 3,7.0,0.07806691449814127,0.0902727272727272,902727.2727272728,0.16833964177086846
14,2,1,Gavin DeGraw,Karina Smirnoff,9,Eliminated Week 5,7.0,0.07806691449814127,0.0902727272727272,902727.2727272728,0.16833964177086846
14,2,8,Melissa Gilbert,Maksim Chmerkoskiy,5,Eliminated Week 8,6.666666666666667,0.07434944237918216,0.0902727272727272,902727.2727272728,0.16462216965190934
14,2,2,Gladys Knight,Tristan MacManus,8,Eliminated Week 6,6.333333333333333,0.07063197026022304,0.0902727272727272,902727.2727272728,0.16090469753295022
14,2,7,Martina Navratilova,Tony Dovolani,12,Eliminated Week 2,5.666666666666667,0.06319702602230483,0.007,70000.0,0.07019702602230483
14,3,5,Katherine Jenkins,Mark Ballas,2,2nd Place,9.666666666666666,0.10357142857142856,0.1,1000000.0,0.20357142857142857
14,3,11,William Levy,Cheryl Burke,3,3rd Place,9.333333333333334,0.1,0.1,1000000.0,0.2
14,3,6,Maria Menounos,Derek Hough,4,Eliminated Week 9,9.0,0.09642857142857143,0.1,1000000.0,0.19642857142857145
14,3,0,Donald Driver,Peta Murgatroyd,1,1st Place,8.666666666666666,0.09285714285714286,0.1,1000000.0,0.19285714285714287
14,3,4,Jaleel White,Kym Johnson,7,Eliminated Week 7,8.333333333333334,0.0892857142857143,0.1,1000000.0,0.1892857142857143
14,3,9,Roshon Fegan,Chelsie Hightower,6,Eliminated Week 8,8.333333333333334,0.0892857142857143,0.1,1000000.0,0.1892857142857143
14,3,10,Sherri Sheperd,Valentin Chmerkovskiy,10,Eliminated Week 4,8.0,0.08571428571428572,0.1,1000000.0,0.18571428571428572
14,3,8,Melissa Gilbert,Maksim Chmerkoskiy,5,Eliminated Week 8,8.0,0.08571428571428572,0.1,1000000.0,0.18571428571428572
14,3,1,Gavin DeGraw,Karina Smirnoff,9,Eliminated Week 5,8.0,0.08571428571428572,0.1,1000000.0,0.18571428571428572
14,3,2,Gladys Knight,Tristan MacManus,8,Eliminated Week 6,8.0,0.08571428571428572,0.1,1000000.0,0.18571428571428572
14,3,3,Jack Wagner,Anna Trebunskaya,11,Eliminated Week 3,8.0,0.08571428571428572,0.0,0.0,0.08571428571428572
14,4,0,Donald Driver,Peta Murgatroyd,1,1st Place,9.0,0.11587982832618027,0.1106342393896042,1106342.393896042,0.22651406771578447
14,4,9,Roshon Fegan,Chelsie Hightower,6,Eliminated Week 8,8.666666666666666,0.11158798283261803,0.1106342393896042,1106342.393896042,0.22222222222222224
14,4,6,Maria Menounos,Derek Hough,4,Eliminated Week 9,8.666666666666666,0.11158798283261803,0.1106342393896042,1106342.393896042,0.22222222222222224
14,4,5,Katherine Jenkins,Mark Ballas,2,2nd Place,8.0,0.10300429184549358,0.1106342393896042,1106342.393896042,0.2136385312350978
14,4,1,Gavin DeGraw,Karina Smirnoff,9,Eliminated Week 5,7.666666666666667,0.09871244635193134,0.1106342393896042,1106342.393896042,0.20934668574153553
14,4,11,William Levy,Cheryl Burke,3,3rd Place,7.333333333333333,0.0944206008583691,0.1106342393896042,1106342.393896042,0.20505484024797332
14,4,4,Jaleel White,Kym Johnson,7,Eliminated Week 7,7.333333333333333,0.0944206008583691,0.1106342393896042,1106342.393896042,0.20505484024797332
14,4,8,Melissa Gilbert,Maksim Chmerkoskiy,5,Eliminated Week 8,7.333333333333333,0.0944206008583691,0.1106342393896042,1106342.393896042,0.20505484024797332
14,4,2,Gladys Knight,Tristan MacManus,8,Eliminated Week 6,6.666666666666667,0.08583690987124465,0.1149260848831664,1149260.8488316643,0.20076299475441106
14,4,10,Sherri Sheperd,Valentin Chmerkovskiy,10,Eliminated Week 4,7.0,0.09012875536480688,0.0,0.0,0.09012875536480688
14,5,11,William Levy,Cheryl Burke,3,3rd Place,9.666666666666666,0.12946428571428573,0.124,1240000.0,0.2534642857142857
14,5,5,Katherine Jenkins,Mark Ballas,2,2nd Place,9.666666666666666,0.12946428571428573,0.124,1240000.0,0.2534642857142857
14,5,0,Donald Driver,Peta Murgatroyd,1,1st Place,9.0,0.1205357142857143,0.124,1240000.0,0.2445357142857143
14,5,6,Maria Menounos,Derek Hough,4,Eliminated Week 9,9.0,0.1205357142857143,0.124,1240000.0,0.2445357142857143
14,5,9,Roshon Fegan,Chelsie Hightower,6,Eliminated Week 8,8.666666666666666,0.11607142857142858,0.124,1240000.0,0.24007142857142857
14,5,4,Jaleel White,Kym Johnson,7,Eliminated Week 7,8.0,0.10714285714285715,0.124,1240000.0,0.23114285714285715
14,5,2,Gladys Knight,Tristan MacManus,8,Eliminated Week 6,7.333333333333333,0.09821428571428573,0.124,1240000.0,0.22221428571428573
14,5,8,Melissa Gilbert,Maksim Chmerkoskiy,5,Eliminated Week 8,7.0,0.09375000000000001,0.124,1240000.0,0.21775
14,5,1,Gavin DeGraw,Karina Smirnoff,9,Eliminated Week 5,6.333333333333333,0.08482142857142858,0.008,80000.0,0.09282142857142858
14,6,5,Katherine Jenkins,Mark Ballas,2,2nd Place,12.999966666666666,0.151162813232439,0.1407142857142857,1407142.857142857,0.2918770989467247
14,6,4,Jaleel White,Kym Johnson,7,Eliminated Week 7,12.333266666666669,0.14341046661754508,0.1407142857142857,1407142.857142857,0.28412475233183077
14,6,11,William Levy,Cheryl Burke,3,3rd Place,12.0,0.13953526230497523,0.1407142857142857,1407142.857142857,0.28024954801926094
14,6,0,Donald Driver,Peta Murgatroyd,1,1st Place,11.3333,0.13178291569008133,0.1407142857142857,1407142.857142857,0.27249720140436706
14,6,8,Melissa Gilbert,Maksim Chmerkoskiy,5,Eliminated Week 8,10.0,0.11627938525414604,0.1407142857142857,1407142.857142857,0.25699367096843173
14,6,6,Maria Menounos,Derek Hough,4,Eliminated Week 9,9.999966666666666,0.11627899765619516,0.1407142857142857,1407142.857142857,0.2569932833704809
14,6,9,Roshon Fegan,Chelsie Hightower,6,Eliminated Week 8,9.333266666666669,0.10852665104130128,0.1407142857142857,1407142.857142857,0.249240936755587
14,6,2,Gladys Knight,Tristan MacManus,8,Eliminated Week 6,8.0,0.09302350820331683,0.015,150000.0,0.10802350820331683
14,7,6,Maria Menounos,Derek Hough,4,Eliminated Week 9,9.5,0.1553133514986376,0.164850136239782,1648501.36239782,0.3201634877384196
14,7,5,Katherine Jenkins,Mark Ballas,2,2nd Place,9.0,0.14713896457765666,0.164850136239782,1648501.36239782,0.3119891008174387
14,7,11,William Levy,Cheryl Burke,3,3rd Place,8.833333333333334,0.1444141689373297,0.164850136239782,1648501.36239782,0.3092643051771117
14,7,0,Donald Driver,Peta Murgatroyd,1,1st Place,8.833333333333334,0.1444141689373297,0.164850136239782,1648501.36239782,0.3092643051771117
14,7,9,Roshon Fegan,Chelsie Hightower,6,Eliminated Week 8,8.666666666666666,0.1416893732970027,0.164850136239782,1648501.36239782,0.3065395095367847
14,7,8,Melissa Gilbert,Maksim Chmerkoskiy,5,Eliminated Week 8,7.833333333333333,0.12806539509536782,0.1757493188010899,1757493.1880108994,0.30381471389645776
14,7,4,Jaleel White,Kym Johnson,7,Eliminated Week 7,8.5,0.13896457765667575,0.0,0.0,0.13896457765667575
14,8,0,Donald Driver,Peta Murgatroyd,1,1st Place,9.166666666666666,0.16819571865443425,0.2125,2125000.0,0.38069571865443425
14,8,5,Katherine Jenkins,Mark Ballas,2,2nd Place,9.166666666666666,0.16819571865443425,0.2125,2125000.0,0.38069571865443425
14,8,6,Maria Menounos,Derek Hough,4,Eliminated Week 9,8.833333333333334,0.16207951070336393,0.2186162079510703,2186162.079510703,0.38069571865443425
14,8,11,William Levy,Cheryl Burke,3,3rd Place,9.5,0.1743119266055046,0.2063837920489296,2063837.9204892963,0.3806957186544342
14,8,9,Roshon Fegan,Chelsie Hightower,6,Eliminated Week 8,9.333333333333334,0.17125382262996944,0.15,1500000.0000000002,0.32125382262996943
